"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL2112992";"";"None";"463.39";"1";"6.25";"13";"CCC(CC)C(=O)Nc1sc(-c2nc(Cc3ccc(Cl)cc3Cl)no2)c(C)c1C#N";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874939";"Inhibition of glucagon induced cAMP accumulation in human glucagon receptor transfected CHO cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142008";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL107070";"";"None";"340.77";"0";"3.67";"1";"O=C(N/N=C/c1ccc(O)c2ccccc12)c1ccc(O)c(Cl)c1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"19.66";"0.38";"3.03";"8.18";"1";"CHEMBL684125";"In vitro inhibitory activity against human glucagon receptor using [127I]-labeled glucagon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL577345";"";"None";"1527.67";"None";"None";"21";"CCc1cc(OC)ccc1-c1ccc(C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@](C)(Cc2ccccc2F)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](Cc2ccc(-c3ccccc3C)cc2)C(N)=O)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1050756";"Agonist activity at glucagon receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156009";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL442389";"";"None";"326.40";"0";"3.46";"13";"COc1cc(C(=O)N/N=C/c2ccc(C(C)(C)C)cc2)ccc1O";"IC50";"'='";"29000.0";"nM";"4.54";"";"";"UO_0000065";"13.90";"0.26";"1.08";"6.40";"0";"CHEMBL683962";"Binding affinity for human Glucagon Receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134597";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";""
"CHEMBL104735";"";"None";"336.35";"0";"3.02";"20";"COc1cc(C(=O)N/N=C/c2ccc(O)c3ccccc23)ccc1O";"IC50";"'='";"720.0";"nM";"6.14";"";"";"UO_0000065";"18.26";"0.34";"3.12";"6.74";"0";"CHEMBL683962";"Binding affinity for human Glucagon Receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134597";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";""
"CHEMBL2113259";"";"None";"576.57";"1";"4.22";"45";"O=C(O)CCNC(=O)c1ccc(CN(C(=O)Nc2ccc(OC(F)(F)F)cc2)C2CCN(C(=O)C3CC3)CC2)cc1";"IC50";"'='";"1984.0";"nM";"5.70";"";"";"UO_0000065";"9.89";"0.19";"1.48";"4.45";"0";"CHEMBL911099";"Inhibition of human cloned glucagon receptor expressed in BHK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139230";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";""
"CHEMBL219308";"";"None";"523.55";"2";"5.79";"39";"CCCCC(CC)N(Cc1ccc(C(=O)NCCC(=O)O)cc1)C(=O)Nc1ccc(OC(F)(F)F)cc1";"IC50";"'='";"141.0";"nM";"6.85";"";"";"UO_0000065";"13.09";"0.25";"1.06";"6.35";"0";"CHEMBL911099";"Inhibition of human cloned glucagon receptor expressed in BHK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139230";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";""
"CHEMBL441160";"";"None";"578.75";"2";"6.01";"31";"CCN(CC)C(=O)c1ccc(NC(=O)N(Cc2ccc(C(=O)NCCC(=O)O)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)cc1";"IC50";"'='";"2429.0";"nM";"5.62";"";"";"UO_0000065";"9.70";"0.18";"-0.40";"4.72";"0";"CHEMBL911099";"Inhibition of human cloned glucagon receptor expressed in BHK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139230";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";""
"CHEMBL4226613";"";"None";"3381.73";"None";"None";"4";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O";"Activity";"'='";"103.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4220185";"Agonist activity at human GCG receptor expressed in HEK293 cells assessed as increase in cAMP level after 5 hrs by CRE driven luciferase reporter gene assay relative to glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219047";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL4227045";"";"None";"3363.72";"None";"None";"38";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O";"Activity";"'='";"104.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4220185";"Agonist activity at human GCG receptor expressed in HEK293 cells assessed as increase in cAMP level after 5 hrs by CRE driven luciferase reporter gene assay relative to glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219047";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL312928";"";"None";"376.26";"1";"5.57";"25";"Brc1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1";"IC50";"'='";"782.0";"nM";"6.11";"";"";"UO_0000065";"16.23";"0.35";"0.54";"14.69";"0";"CHEMBL684123";"Binding affinity towards human glucagon receptor in absence of Mg2+ expressed as IC50";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133966";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL154460";"";"None";"423.90";"0";"4.44";"27";"CCN(CC)C(=O)c1ccc(/C=N/NC(=O)c2ccc(O)c(Cl)c2)c2ccccc12";"IC50";"'='";"35.4";"nM";"7.45";"";"";"UO_0000065";"17.58";"0.34";"3.01";"9.09";"0";"CHEMBL684126";"In vitro binding affinity for recombinant human glucagon receptor (hGGR) in BHK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135694";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL157913";"";"None";"426.90";"0";"3.63";"31";"CCN(CC)C(=O)Cn1ccc2c(/C=N/NC(=O)c3ccc(O)c(Cl)c3)cccc21";"IC50";"'='";"2540.0";"nM";"5.59";"";"";"UO_0000065";"13.11";"0.25";"1.97";"6.44";"0";"CHEMBL684126";"In vitro binding affinity for recombinant human glucagon receptor (hGGR) in BHK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135694";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL152579";"";"None";"547.49";"2";"5.93";"13";"O=C(N/N=C/c1ccc(CN2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc12)c1ccc(O)c(Cl)c1";"IC50";"'='";"96.7";"nM";"7.01";"";"";"UO_0000065";"12.81";"0.25";"1.08";"10.29";"0";"CHEMBL684126";"In vitro binding affinity for recombinant human glucagon receptor (hGGR) in BHK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135694";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL3680844";"";"None";"551.66";"2";"7.42";"BDBM123652";"O=C(O)CCNC(=O)c1ccc(-c2cc(C3CCCCC3)ccc2CNc2ccc(-c3ccc(F)cc3)cc2)cn1";"Ki";"'='";"24.2";"nM";"7.62";"";"252570";"UO_0000065";"13.81";"0.25";"0.20";"8.34";"0";"CHEMBL3887065";"Binding Assay: The binding assay was performed by a filtration method in a 384 well format. Membranes at a final protein concentration of 6 μg/well were incubated with 125I-glucagon at 0.3 nM and in the presence of compound for 2 hours at room temperature in a total reaction volume of 40 μL per well. Assay buffer consisted of 50 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2 and 0.2% BSA. 30 μL of the reaction was then transferred to PEI treated filter plates and followed by filter aspiration. Plates were then washed 5x and allowed to dry at room temperature overnight. The next day the bottom of the plate was covered with seal tape and scintillant was added. Total counts retained by the filters were quantified with a Top Count instrument.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638560";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3680823";"";"None";"513.98";"2";"5.83";"BDBM123631";"Cc1ccc(C(=O)Nc2ccc(-c3ccc(Cl)cc3)cc2)c(-c2ccc(C(=O)NCCC(=O)O)nc2)c1";"Ki";"'='";"36.3";"nM";"7.44";"";"252549";"UO_0000065";"14.48";"0.27";"1.61";"6.86";"0";"CHEMBL3887065";"Binding Assay: The binding assay was performed by a filtration method in a 384 well format. Membranes at a final protein concentration of 6 μg/well were incubated with 125I-glucagon at 0.3 nM and in the presence of compound for 2 hours at room temperature in a total reaction volume of 40 μL per well. Assay buffer consisted of 50 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2 and 0.2% BSA. 30 μL of the reaction was then transferred to PEI treated filter plates and followed by filter aspiration. Plates were then washed 5x and allowed to dry at room temperature overnight. The next day the bottom of the plate was covered with seal tape and scintillant was added. Total counts retained by the filters were quantified with a Top Count instrument.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638560";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3675845";"";"None";"554.86";"2";"7.19";"BDBM123566";"O=C(O)CCNC(=O)c1ccc(-c2cc(Cl)ccc2CNc2ccc(-c3ccc(Cl)c(Cl)c3)cc2)cn1";"Ki";"'='";"47.3";"nM";"7.33";"";"252484";"UO_0000065";"13.20";"0.27";"0.14";"8.02";"0";"CHEMBL3887065";"Binding Assay: The binding assay was performed by a filtration method in a 384 well format. Membranes at a final protein concentration of 6 μg/well were incubated with 125I-glucagon at 0.3 nM and in the presence of compound for 2 hours at room temperature in a total reaction volume of 40 μL per well. Assay buffer consisted of 50 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2 and 0.2% BSA. 30 μL of the reaction was then transferred to PEI treated filter plates and followed by filter aspiration. Plates were then washed 5x and allowed to dry at room temperature overnight. The next day the bottom of the plate was covered with seal tape and scintillant was added. Total counts retained by the filters were quantified with a Top Count instrument.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638560";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3675873";"";"None";"556.40";"2";"6.82";"BDBM123594";"O=C(O)CCNC(=O)c1ccc(-c2cc(Cl)ccc2CNc2ccc(-c3ccc(Cl)c(F)c3)c(F)c2)cn1";"Ki";"'='";"53.4";"nM";"7.27";"";"252512";"UO_0000065";"13.07";"0.26";"0.45";"7.96";"0";"CHEMBL3887065";"Binding Assay: The binding assay was performed by a filtration method in a 384 well format. Membranes at a final protein concentration of 6 μg/well were incubated with 125I-glucagon at 0.3 nM and in the presence of compound for 2 hours at room temperature in a total reaction volume of 40 μL per well. Assay buffer consisted of 50 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2 and 0.2% BSA. 30 μL of the reaction was then transferred to PEI treated filter plates and followed by filter aspiration. Plates were then washed 5x and allowed to dry at room temperature overnight. The next day the bottom of the plate was covered with seal tape and scintillant was added. Total counts retained by the filters were quantified with a Top Count instrument.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638560";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3675643";"";"None";"565.64";"2";"7.17";"BDBM119833";"Cc1cc(OC(CCC(F)(F)F)c2ccc(C(=O)NCc3nnn[nH]3)cc2)cc(C)c1-c1ccc(C(C)(C)C)cc1";"Ki";"'='";"63.4";"nM";"7.20";"";"246926";"UO_0000065";"12.73";"0.24";"0.03";"7.76";"0";"CHEMBL3887064";"Binding Assay: The binding assays are carried out using a Scintillation Proximity Assay (Amersham) with WGA beads previously blocked with 1% fatty acid free BSA (ICN). The binding buffer contains 25 mM Hepes, pH 7.4, 2.5 mM CaCl2, 1 mM MgCl2, 0.1% fatty acid free BSA, (ICN), 0.003% tween-20, and Roche Complete Inhibitors without EDTA. Glucagon is dissolved in 0.01 N HCl at 1 mg/mL and immediately frozen at −80 degrees C. in 30 μl aliquots. The glucagon aliquot is diluted and used in binding assays within an hour. Test compounds are dissolved in DMSO and serially diluted in DMSO. 10 ul diluted compounds or DMSO is transferred into Corning 3632, opaque clear bottom assay plates containing 90 μl assay binding buffer or cold glucagon (NSB at 1 μM final). 50 μl of 1-125 glucagon (0.15 nM final in reaction), 50 μl of membranes (300 μg/well), and 40 μl of WGA beads (150 mgs/well) are added, covered, and mixed end over end.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638664";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL4288074";"";"None";"433.51";"0";"4.66";"7a";"CCCCC(Oc1ncc(-c2ccccc2)cn1)c1ccc(C(=O)NCCC(=O)O)cc1";"Inhibition";"'>'";"60.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4265067";"Antagonist activity at human glucagon receptor expressed in CHO-K1 GCGR Gs cells assessed as inhibition of glucagon-induced cAMP accumulation at 10 uM pre-incubated for 10 mins before glucagon and forskolin addition and further incubated for 30 mins by luminescence-based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4261626";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL470729";"";"None";"560.00";"2";"7.03";"18";"O=C(O)CCNC(=O)c1ccc(CN(c2ccc(C(F)(F)F)cc2)c2nc(-c3ccc(Cl)cc3)cs2)cc1";"IC50";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"12.56";"0.25";"0.01";"8.53";"0";"CHEMBL995928";"Displacement of [125I]porcine glucagon from human recombinant glucagon receptor expressed in BHK cells by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138494";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL448584";"";"None";"629.66";"2";"7.82";"26";"O=C(O)CCNC(=O)c1ccc(N(Cc2ccc3c(c2)Cc2ccccc2-3)c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)cc1";"IC50";"'='";"81.0";"nM";"7.09";"";"";"UO_0000065";"11.26";"0.22";"-0.73";"7.73";"0";"CHEMBL995928";"Displacement of [125I]porcine glucagon from human recombinant glucagon receptor expressed in BHK cells by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BHK";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138494";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL517861";"";"None";"500.65";"2";"5.26";"6";"Cc1ccc2c(c1)nc(N(Cc1ccc(C(=O)Nc3nnn[nH]3)cc1)[C@H]1CC[C@H](C(C)(C)C)CC1)n2C";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"15.63";"0.29";"2.56";"7.48";"0";"CHEMBL945216";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157483";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";""
"CHEMBL469903";"";"None";"508.46";"1";"4.58";"24";"Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)c2ccc(OC(F)(F)F)cc2)nc2ccccc21";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL945217";"Antagonist activity against human GCGR expressed in CHO cells assessed as glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157483";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";""
"CHEMBL471979";"";"None";"516.65";"1";"4.96";"32";"COc1ccc2nc(N(Cc3ccc(C(=O)Nc4nnn[nH]4)cc3)[C@H]3CC[C@H](C(C)(C)C)CC3)n(C)c2c1";"IC50";"'='";"213.0";"nM";"6.67";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL945217";"Antagonist activity against human GCGR expressed in CHO cells assessed as glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157483";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3308072";"";"";""
"CHEMBL362657";"";"None";"480.46";"1";"6.66";"10";"CCC(CC)C(=O)Nc1sc(C(=O)N(Cc2ccc(Cl)cc2Cl)C(C)C)c(C)c1C#N";"IC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874939";"Inhibition of glucagon induced cAMP accumulation in human glucagon receptor transfected CHO cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142008";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL178302";"";"None";"360.48";"0";"4.55";"11";"CCC(CC)C(=O)Nc1sc(-c2nnc(CC(C)C)o2)c(C)c1C#N";"IC50";"'='";"3210.0";"nM";"5.49";"";"";"UO_0000065";"15.24";"0.30";"0.94";"5.98";"0";"CHEMBL832930";"Inhibitory concentration towards binding of [125I]glucagon to the human glucagon receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142008";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL398180";"";"None";"589.66";"2";"6.92";"4a-cis, E1";"CC(C)(C)[C@H]1CC[C@@H](N(C(=O)Nc2ccc(OC(F)(F)F)cc2)C2CCc3cc(C(=O)NCCC(=O)O)ccc32)CC1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL890126";"Antagonist activity at human glucagon receptor transfected in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL156566";"";"None";"387.87";"1";"5.33";"30";"O=C(NCc1ccccc1)c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL684122";"Binding affinity towards glucagon receptor determined by reduction in binding of 125 I-glucagon to the human glucagon receptor (hGLUR) expressed on CHO cells in presence of Mg+2; ND=Not determined";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132135";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"CHEMBL3308072";"";"";""
"CHEMBL347663";"";"None";"402.93";"1";"7.10";"45";"CC(C)COc1ccccc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.15";"0.40";"1.42";"22.48";"0";"CHEMBL684119";"Binding affinity determined by reduction in binding of 125 I-glucagon to the human glucagon receptor expressed on CHO cells in absence of Mg+2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132135";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"CHEMBL3308072";"";"";""
"CHEMBL348555";"";"None";"387.91";"1";"6.89";"46";"CCCNc1ccccc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"16.93";"0.32";"-0.32";"16.14";"0";"CHEMBL684120";"Binding affinity towards glucagon receptor determined by reduction in binding of [125I]glucagon to the human glucagon receptor (GGR) expressed on CHO cells in presence of Mg+2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132135";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"CHEMBL3308072";"";"";""
"CHEMBL143664";"";"None";"371.54";"1";"6.75";"11";"CCCCCCc1c(C(C)C)nc(C(C)C)c(CO)c1-c1ccc(F)cc1";"IC50";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"17.38";"0.33";"-0.29";"19.49";"0";"CHEMBL878575";"Inhibitory concentration against binding to the human glucagon receptor (hGR)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135047";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
